YIL;AY;ILCE;MAHALLE;ABONE_ADEDI;ORTALAMA_TUKETIM
2020;3;BERGAMA;FERİZLER;1;0,78
2020;3;BERGAMA;FEVZİPAŞA;595;8,12
2020;3;BERGAMA;GAZİOSMANPAŞA;1537;8,16
2020;3;BERGAMA;GAZİPAŞA;193;6,43
2020;3;BERGAMA;GÖBELLER;126;10,49
2020;3;BERGAMA;GÖÇBEYLİ;570;7,46
2020;3;BERGAMA;GÜLTEPE;20;3,58
2020;3;BERGAMA;GÜNEŞLİ;74;10,08
2020;3;BERGAMA;HACIHAMZALAR;80;8,64
2020;3;BERGAMA;HACILAR (DEREKÖY BUCAĞI);70;3,6
2020;3;BERGAMA;HİSARKÖY;67;6,96
2020;3;BERGAMA;KADIKÖY;2;3,42
2020;3;BERGAMA;KAPLAN (YUKARIBEY BUCAĞI);119;8,16
2020;3;BERGAMA;KARAHIDIRLI;1;16,29
2020;3;BERGAMA;KARALAR;116;7,17
2020;3;BERGAMA;KARAVELİLER;229;8,17
2020;3;BERGAMA;KIRANLI;141;8,76
2020;3;BERGAMA;KOYUNELİ;2;9,81
2020;3;BERGAMA;KURTULUŞ;690;7,41
2020;3;BERGAMA;MALTEPE;605;7,73
2020;3;BERGAMA;OKÇULAR;124;7,03
2020;3;BERGAMA;OVACIK;1;1,03
2020;3;BERGAMA;SELÇUK;485;7,02
2020;3;BERGAMA;TALATPAŞA;260;6,69
2020;3;BERGAMA;TEKKEDERE;1;2,63
2020;3;BERGAMA;TERZİHALİLLER;86;11,96
2020;3;BERGAMA;TIRMANLAR;187;6,04
2020;3;BERGAMA;TURABEY;1183;7,76
2020;3;BERGAMA;ULUCAMİİ;264;7,04
2020;3;BERGAMA;YENİKENT;292;11,05
2020;3;BERGAMA;YENİLER;1;2,57
2020;3;BERGAMA;YERLİTAHTACI;2;0,73
2020;3;BERGAMA;YUKARIADA;1;12,27
2020;3;BERGAMA;YUKARIBEY;414;9,02
2020;3;BERGAMA;YUKARICUMA;74;11,09
2020;3;BERGAMA;YUKARIKIRIKLAR;1;2,84
2020;3;BERGAMA;ZAFER;1488;7,68
2020;3;BERGAMA;ZEYTİNDAĞ;806;8,4
2020;3;BERGAMA;ÇAMAVLU;179;7,72
2020;3;BERGAMA;ÇOBANLAR;37;5,98
2020;3;BERGAMA;ÖKSÜZLER;1;11
2020;3;BERGAMA;ÖRENLİ;3;8,47
2020;3;BERGAMA;İNKILAP;519;7,36
2020;3;BERGAMA;İSLAMSARAY;295;7,57
2020;3;BEYDAĞ;ADAKÜRE;154;9,15
2020;3;BEYDAĞ;AKTEPE;189;7,23
2020;3;BEYDAĞ;ALAKEÇİLİ;48;12,19
2020;3;BEYDAĞ;ATATÜRK;803;6,72
2020;3;BEYDAĞ;BEYKÖY;98;5,48
2020;3;BEYDAĞ;CUMHURİYET;1050;6,69
2020;3;BEYDAĞ;ERİKLİ;142;9,21
2020;3;BEYDAĞ;HALIKÖY;130;13,28
2020;3;BEYDAĞ;MUTAFLAR;109;8,82
2020;3;BEYDAĞ;PALAMUTÇUK;81;11,98
2020;3;BEYDAĞ;TABAKLAR;21;7,53
2020;3;BEYDAĞ;YAĞCILAR;159;11,49
2020;3;BEYDAĞ;YENİYURT;24;4,83
2020;3;BEYDAĞ;YUKARIAKTEPE;69;9,61
2020;3;BEYDAĞ;YUKARITOSUNLAR;46;22,33
2020;3;BEYDAĞ;ÇOMAKLAR;130;9,38
2020;3;BORNOVA;ATATÜRK;9274;9,47
2020;3;BORNOVA;BARBAROS;1700;8,95
2020;3;BORNOVA;BEŞYOL;59;8,06
2020;3;BORNOVA;BORNOVA;4;14,52
2020;3;BORNOVA;BİRLİK;1161;9,13
2020;3;BORNOVA;DOĞANLAR;5312;10,19
2020;3;BORNOVA;EGEMENLİK;333;10,17
2020;3;BORNOVA;ERGENE;3583;8,1
2020;3;BORNOVA;ERZENE;7153;8,55
2020;3;BORNOVA;EVKA 3;3738;8,94
2020;3;BORNOVA;EVKA 4;5257;7,76
2020;3;BORNOVA;EĞRİDERE;4;21,36
2020;3;BORNOVA;GAZİ OSMAN PAŞA;1738;9,01
2020;3;BORNOVA;GÖKDERE;132;9,34
2020;3;BORNOVA;GÜRPINAR;2621;10,18
2020;3;BORNOVA;IŞIKLAR;480;10,91
2020;3;BORNOVA;KARACAOĞLAN;1973;10,55
2020;3;BORNOVA;KARAÇAM;144;12,23
2020;3;BORNOVA;KAVAKLIDERE;864;10,79
2020;3;BORNOVA;KAYADİBİ;44;8,36
2020;3;BORNOVA;KAZIMDİRİK;7704;8,13
2020;3;BORNOVA;KEMALPAŞA;3037;9,64
2020;3;BORNOVA;KIZILAY;4948;9,02
2020;3;BORNOVA;KOŞUKAVAK;772;9,59
2020;3;BORNOVA;KURUDERE;13;9,4
2020;3;BORNOVA;LAKA;84;13,25
2020;3;BORNOVA;MERKEZ;951;10,86
2020;3;BORNOVA;MERİÇ;972;8,9
2020;3;BORNOVA;MEVLANA;6304;9,29
2020;3;BORNOVA;NALDÖKEN;207;11,84
2020;3;BORNOVA;RAFET PAŞA;2514;9,04
2020;3;BORNOVA;SARNIÇKÖY;17;9,65
2020;3;BORNOVA;SERİNTEPE;940;9,26
2020;3;BORNOVA;TUNA;1205;8,6
2020;3;BORNOVA;YAKAKÖY;326;11,66
2020;3;BORNOVA;YEŞİLOVA;4770;9,75
2020;3;BORNOVA;YEŞİLÇAM;1049;9,95
2020;3;BORNOVA;YILDIRIM BEYAZIT;1093;8,03
2020;3;BORNOVA;YUNUS EMRE;696;10,35
2020;3;BORNOVA;ZAFER;2579;9,11
2020;3;BORNOVA;ÇAMDİBİ;1;8,46
2020;3;BORNOVA;ÇAMKULE;1503;11,79
2020;3;BORNOVA;ÇAMİÇİ;44;10,54
2020;3;BORNOVA;ÇINAR;1165;8,46
2020;3;BORNOVA;ÇİÇEKLİ;75;11,6
2020;3;BORNOVA;ÜMİT;1197;9,35
2020;3;BORNOVA;İNÖNÜ;8281;9,35
2020;3;BUCA;29 EKİM;3;7,69
2020;3;BUCA;ADATEPE;3838;6,89
2020;3;BUCA;AKINCILAR;3778;9,28
2020;3;BUCA;ATATÜRK;1410;8,68
2020;3;BUCA;AYDOĞDU;1115;9,68
2020;3;BUCA;BARIŞ;4608;9,13
2020;3;BUCA;BELENBAŞI;1;8,3
2020;3;BUCA;BUCA KOOP;1455;10,22
2020;3;BUCA;CUMHURİYET;1509;8,74
2020;3;BUCA;DOĞANCILAR;1;2,08
2020;3;BUCA;DUMLUPINAR;1252;8,94
2020;3;BUCA;DİCLE;1751;9,64
2020;3;BUCA;EFELER;6461;9,4
2020;3;BUCA;FIRAT;5654;9,95
2020;3;BUCA;GAZİLER;1457;8,72
2020;3;BUCA;GÖKSU;6848;9,89
2020;3;BUCA;GÜVEN;2415;8,89
2020;3;BUCA;HÜRRİYET;5083;8,73
2020;3;BUCA;KARACAAĞAÇ;2;5,29
2020;3;BUCA;KARANFİL;1522;7,81
2020;3;BUCA;KAYNAKLAR MERKEZ;1;8,33
2020;3;BUCA;KOZAĞAÇ;5759;8,63
2020;3;BUCA;KURUÇEŞME;1328;5,87
2020;3;BUCA;LALELİ;2526;8,82
2020;3;BUCA;MENDERES;4455;8,96
2020;3;BUCA;MURATHAN;1204;9,44
2020;3;BUCA;MUSTAFA KEMAL;4659;9,98
2020;3;BUCA;SEYHAN;823;9,64
2020;3;BUCA;UFUK;3463;9,35
2020;3;BUCA;VALİ RAHMİ BEY;2976;8,45
2020;3;BUCA;YAYLACIK;5548;9,1
2020;3;BUCA;YENİGÜN;4956;9,66
2020;3;BUCA;YEŞİLBAĞLAR;2466;9,16
2020;3;BUCA;YILDIZ;2472;9,87
2020;3;BUCA;YİĞİTLER;5089;8,92
2020;3;BUCA;ZAFER;3;13,59
2020;3;BUCA;ÇALDIRAN;735;9,1
2020;3;BUCA;ÇAMLIK;2781;9,4
2020;3;BUCA;ÇAMLIKULE;3821;9,52
2020;3;BUCA;ÇAMLIPINAR;2979;9,54
2020;3;BUCA;ÇAĞDAŞ;907;8,14
2020;3;BUCA;İNKILAP;3416;8,83
2020;3;BUCA;İNÖNÜ;2936;9,47
2020;3;BUCA;İZKENT;1921;7,98
2020;3;BUCA;ŞİRİNKAPI;1254;9,31
2020;3;DİKİLİ;BADEMLİ;632;7,18
2020;3;DİKİLİ;CUMHURİYET;1220;5,19
2020;3;DİKİLİ;DEMİRTAŞ;3;10,18
2020;3;DİKİLİ;DENİZKÖY;206;4,91
2020;3;DİKİLİ;ESENTEPE;1;3,7
2020;3;DİKİLİ;GAZİPAŞA;2371;6,31
2020;3;DİKİLİ;KABAKUM;11;5,62
2020;3;DİKİLİ;KIROBA;1;10,4
2020;3;DİKİLİ;SALİMBEY;1756;7,1
2020;3;DİKİLİ;YAHŞİBEY;113;13,23
2020;3;DİKİLİ;ÇANDARLI;2018;6,14
2020;3;DİKİLİ;ÇUKURALANI;1;8,16
2020;3;DİKİLİ;İSMETPAŞA;32;6,81
2020;3;FOÇA;ATATÜRK;2411;6,99
2020;3;FOÇA;CUMHURİYET;536;5,54
2020;3;FOÇA;FATİH;9;4,23
2020;3;FOÇA;FEVZİ ÇAKMAK;457;5,83
2020;3;FOÇA;FEVZİPAŞA;428;6,87
2020;3;FOÇA;HACIVELİ;555;8,77
2020;3;FOÇA;ILIPINAR;231;9,8
2020;3;FOÇA;KAZIM DİRİK;983;8,36
2020;3;FOÇA;KEMAL ATATÜRK;265;10,72
2020;3;FOÇA;KOCA MEHMETLER;29;5,77
2020;3;FOÇA;KOZBEYLİ;255;8,96
2020;3;FOÇA;MAREŞAL FEVZİ ÇAKMAK;284;9,83
2020;3;FOÇA;MUSTAFA KEMAL ATATÜRK;1222;5,97
2020;3;FOÇA;YENİBAĞARASI;20;6,08
2020;3;FOÇA;YENİKÖY;116;8,76
2020;3;FOÇA;İSMETPAŞA;1039;6,56
2020;3;GAZİEMİR;AKTEPE;1552;9,88
2020;3;GAZİEMİR;ATATÜRK;580;9,05
2020;3;GAZİEMİR;ATIFBEY;4799;10,19
2020;3;GAZİEMİR;BEYAZEVLER;1664;10,96
2020;3;GAZİEMİR;BİNBAŞI REŞATBEY;630;11,15
2020;3;GAZİEMİR;DOKUZ EYLÜL;2471;9,72
2020;3;GAZİEMİR;EMREZ;1435;9,63
2020;3;GAZİEMİR;FATİH;243;9,84
2020;3;GAZİEMİR;GAZİ;4959;10,07
2020;3;GAZİEMİR;GAZİKENT;326;8,85
2020;3;GAZİEMİR;HÜRRİYET;1847;8,11
2020;3;GAZİEMİR;IRMAK;4138;10,28
2020;3;GAZİEMİR;MENDERES;909;8,89
2020;3;GAZİEMİR;SEVGİ;689;8,65
2020;3;GAZİEMİR;YEŞİL;2519;9,84
2020;3;GAZİEMİR;ZAFER;1220;8,58
2020;3;GÜZELBAHÇE;ATATÜRK;758;10,36
2020;3;GÜZELBAHÇE;KAHRAMANDERE;1236;11,34
2020;3;GÜZELBAHÇE;MALTEPE;1211;8,98
2020;3;GÜZELBAHÇE;MUSTAFA KEMAL PAŞA;127;10,81
2020;3;GÜZELBAHÇE;SİTELER;457;8,99
2020;3;GÜZELBAHÇE;YALI;1540;8,97
2020;3;GÜZELBAHÇE;ÇELEBİ;632;10,29
2020;3;KARABAĞLAR;ABDİ İPEKÇİ;1524;10,37
2020;3;KARABAĞLAR;ADNAN SÜVARİ;148;8,69
2020;3;KARABAĞLAR;ALİ FUAT CEBESOY;2948;10,11
2020;3;KARABAĞLAR;ALİ FUAT ERDEN;486;10,67
2020;3;KARABAĞLAR;ARAP HASAN;1567;7,84
2020;3;KARABAĞLAR;AYDIN;310;8,17
2020;3;KARABAĞLAR;AŞIK VEYSEL;2;3,08
2020;3;KARABAĞLAR;BAHAR;179;7,41
2020;3;KARABAĞLAR;BAHRİYE ÜÇOK;595;9,47
2020;3;KARABAĞLAR;BAHÇELİEVLER;3890;8,13
2020;3;KARABAĞLAR;BARIŞ;2227;9,63
2020;3;KARABAĞLAR;BASIN SİTESİ;3641;8,32
2020;3;KARABAĞLAR;BOZYAKA;26;9,77
2020;3;KARABAĞLAR;CENNETOĞLU;1;9,75
2020;3;KARABAĞLAR;CENNETÇEŞME;754;10,97
2020;3;KARABAĞLAR;DEVRİM;1945;11,27
2020;3;KARABAĞLAR;DOĞANAY;1678;8,21
2020;3;KARABAĞLAR;ESENLİK;2180;7,97
2020;3;KARABAĞLAR;ESENTEPE;1539;7,65
2020;3;KARABAĞLAR;ESENYALI;1956;7,91
2020;3;KARABAĞLAR;FAHRETTİN ALTAY;2472;8,03
2020;3;KARABAĞLAR;GAZİ;1134;10,56
2020;3;KARABAĞLAR;GENERAL KAZIM ÖZALP;1562;8,43
2020;3;KARABAĞLAR;GÜLYAKA;217;8,2
2020;3;KARABAĞLAR;GÜNALTAY;5159;10,04
2020;3;KARABAĞLAR;KARABAĞLAR;81;9,9
2020;3;KARABAĞLAR;KAZIM KARABEKİR;3677;8,6
2020;3;KARABAĞLAR;KİBAR;1329;10,95
2020;3;KARABAĞLAR;LİMONTEPE;1066;10,53
2020;3;KARABAĞLAR;MALİYECİLER;1034;9,08
2020;3;KARABAĞLAR;METİN OKTAY;1098;8,69
2020;3;KARABAĞLAR;MUAMMER AKAR;1727;7,81
2020;3;KARABAĞLAR;PEKER;1887;9,3
2020;3;KARABAĞLAR;POLİGON;165;8,27
2020;3;KARABAĞLAR;REFET BELE;2407;8,95
2020;3;KARABAĞLAR;REİS;2064;8,38
2020;3;KARABAĞLAR;SALİH OMURTAK;1443;10,37
2020;3;KARABAĞLAR;SARIYER;4;6,31
2020;3;KARABAĞLAR;SELVİLİ;285;8,95
2020;3;KARABAĞLAR;SEVGİ;2679;9,75
2020;3;KARABAĞLAR;TAHSİN YAZICI;1403;10,11
2020;3;KARABAĞLAR;UMUT;2667;10,27
2020;3;KARABAĞLAR;UZUNDERE;745;10,76
2020;3;KARABAĞLAR;UĞUR MUMCU;183;10,64
2020;3;KARABAĞLAR;VATAN;5145;8,52
2020;3;KARABAĞLAR;YAŞAR KEMAL;178;9,38
2020;3;KARABAĞLAR;YUNUS EMRE;206;10,16
2020;3;KARABAĞLAR;YURDOĞLU;3216;9,45
2020;3;KARABAĞLAR;YÜZBAŞI ŞERAFETTİN;1318;11,26
2020;3;KARABAĞLAR;ÇALIKUŞU;2;10,73
2020;3;KARABAĞLAR;ÖZGÜR;1486;9,94
2020;3;KARABAĞLAR;ÜÇKUYULAR;2533;7,88
2020;3;KARABAĞLAR;İHSAN ALYANAK;2015;10,33
2020;3;KARABAĞLAR;ŞEHİTLER;237;9,24
2020;3;KARABURUN;ANBARSEKİ;108;5,17
2020;3;KARABURUN;BOZKÖY;120;5,39
2020;3;KARABURUN;EĞLENHOCA;220;6,81
2020;3;KARABURUN;HASSEKİ;41;4,26
2020;3;KARABURUN;KÖSEDERE;181;5,83
2020;3;KARABURUN;KÜÇÜKBAHÇE;88;5,57
2020;3;KARABURUN;MERKEZ;443;7,07
2020;3;KARABURUN;MORDOĞAN;1811;6,34
2020;3;KARABURUN;PARLAK;61;6,04
2020;3;KARABURUN;SALMAN;49;7,26
2020;3;KARABURUN;SARPINCIK;66;4,29
2020;3;KARABURUN;SAİP;175;5,59
2020;3;KARABURUN;TEPEBOZ;159;5,71
2020;3;KARABURUN;YAYLA;53;5,97
2020;3;KARABURUN;İNECİK;146;6,13
2020;3;KARABURUN;İSKELE;865;5,92
2020;3;KARŞIYAKA;AKSOY;4930;7,26
2020;3;KARŞIYAKA;ALAYBEY;2892;7,2
2020;3;KARŞIYAKA;ATAKENT;847;8,47
2020;3;KARŞIYAKA;BAHARİYE;4478;7,75
2020;3;KARŞIYAKA;BAHRİYE ÜÇOK;4971;7,8
2020;3;KARŞIYAKA;BAHÇELİEVLER;8819;8,31
2020;3;KARŞIYAKA;BOSTANLI;12235;7,89
2020;3;KARŞIYAKA;CUMHURİYET;74;8,7
2020;3;KARŞIYAKA;DEDEBAŞI;7257;8,28
2020;3;KARŞIYAKA;DEMİRKÖPRÜ;2533;8,18
2020;3;KARŞIYAKA;DONANMACI;4003;7,04
2020;3;KARŞIYAKA;FİKRİ ALTAY;2714;8,46
2020;3;KARŞIYAKA;GONCALAR;3237;8,1
2020;3;KARŞIYAKA;KARŞIYAKA;3;5,77
2020;3;KARŞIYAKA;LATİFE HANIM;504;9,28
2020;3;KARŞIYAKA;MAVİŞEHİR;291;16,57
2020;3;KARŞIYAKA;MUSTAFA KEMAL;422;10,02
2020;3;KARŞIYAKA;NERGİZ;3303;8,09
2020;3;KARŞIYAKA;TERSANE;2515;7,55
2020;3;KARŞIYAKA;TUNA;2043;6,9
2020;3;KARŞIYAKA;YALI;7022;8,45
2020;3;KARŞIYAKA;ZÜBEYDE HANIM;5086;9,15
2020;3;KARŞIYAKA;ÖRNEKKÖY;5753;8,79
2020;3;KARŞIYAKA;İMBATLI;1866;8,34
2020;3;KARŞIYAKA;İNÖNÜ;4;11,87
2020;3;KARŞIYAKA;ŞEMİKLER;7349;8,24
2020;3;KEMALPAŞA;AKALAN;342;9,46
2020;3;KEMALPAŞA;ANSIZCA;146;10,08
2020;3;KEMALPAŞA;ARMUTLU 85.YIL CUMHURİYET;1409;8,09
2020;3;KEMALPAŞA;ARMUTLU HÜRRİYET;1496;7,82
2020;3;KEMALPAŞA;ATATÜRK;1608;8,69
2020;3;KEMALPAŞA;AŞAĞI YENMİŞ;68;10,82
2020;3;KEMALPAŞA;AŞAĞIKIZILCA;307;11,16
2020;3;KEMALPAŞA;BAYRAMLI;54;5,79
2020;3;KEMALPAŞA;BAĞYURDU 29 EKİM;504;7,5
2020;3;KEMALPAŞA;BAĞYURDU KAZIMPAŞA;799;8,06
2020;3;KEMALPAŞA;BAĞYURDU KEMAL ATATÜRK;59;7,83
2020;3;KEMALPAŞA;BAĞYURDU YENİ;417;8,3
2020;3;KEMALPAŞA;BEŞPINAR;48;6,66
2020;3;KEMALPAŞA;CUMALI;2;5,96
2020;3;KEMALPAŞA;DAMLACIK;139;11,22
2020;3;KEMALPAŞA;DEREKÖY;1;1,25
2020;3;KEMALPAŞA;GÖKYAKA;2;1,81
2020;3;KEMALPAŞA;GÖKÇEYURT;85;9,65
2020;3;KEMALPAŞA;HALİLBEYLİ;440;10,63
2020;3;KEMALPAŞA;HAMZABABA;24;7,34
2020;3;KEMALPAŞA;KAMBERLER;44;6,96
2020;3;KEMALPAŞA;KIZILÜZÜM;162;6,76
2020;3;KEMALPAŞA;KUYUCAK;167;9,33
2020;3;KEMALPAŞA;MEHMET AKİF ERSOY;5327;9,24
2020;3;KEMALPAŞA;NAZARKÖY;81;9,16
2020;3;KEMALPAŞA;SARILAR;313;10,27
2020;3;KEMALPAŞA;SARIÇALI;87;12,71
2020;3;KEMALPAŞA;SEKİZ EYLÜL;4383;9,64
2020;3;KEMALPAŞA;SOĞUKPINAR;2690;8,34
2020;3;KEMALPAŞA;SÜTÇÜLER;69;8,08
2020;3;KEMALPAŞA;SİNANCILAR;216;9,5
2020;3;KEMALPAŞA;ULUCAK CUMHURİYET;815;8,96
2020;3;KEMALPAŞA;ULUCAK MUSTAFA KEMAL ATATÜRK;851;9,03
2020;3;KEMALPAŞA;ULUCAK İSTİKLAL;709;9,71
2020;3;KEMALPAŞA;VİŞNELİ;1;5,78
2020;3;KEMALPAŞA;YENMİŞ;141;10,31
2020;3;KEMALPAŞA;YENİKURUDERE;94;7,99
2020;3;KEMALPAŞA;YEŞİLYURT;54;8,09
2020;3;KEMALPAŞA;YUKARIKIZILCA MERKEZ;555;7,29
2020;3;KEMALPAŞA;YİĞİTLER;355;9,81
2020;3;KEMALPAŞA;ZEAMET;16;5
2020;3;KEMALPAŞA;ÇAMBEL;197;8,8
2020;3;KEMALPAŞA;ÇINARKÖY;232;10,59
2020;3;KEMALPAŞA;ÇİNİLİKÖY;1;8,33
2020;3;KEMALPAŞA;ÖREN 75.YIL CUMHURİYET;925;7,59
2020;3;KEMALPAŞA;ÖREN EGEMEN;157;6,69
2020;3;KEMALPAŞA;ÖRNEKKÖY;936;9,17
2020;3;KINIK;ARPADERE;85;11,63
2020;3;KINIK;ARPASEKİ;147;13,23
2020;3;KINIK;AZİZİYE;48;10,86
2020;3;KINIK;AŞAĞI;421;7,36
2020;3;KINIK;BADEMALAN;95;9,75
2020;3;KINIK;BALABAN;36;8,58
2020;3;KINIK;BÜYÜKOBA;3;24,41
2020;3;KINIK;CUMALI;145;10,02
2020;3;KINIK;DEĞİRMENCİELİ;42;12,93
2020;3;KINIK;DÜNDARLI;104;9,78
2020;3;KINIK;FATİH;895;9,46
2020;3;KINIK;HAMZAHOCALI;83;8,14
2020;3;KINIK;IŞIKLAR;35;11,96
2020;3;KINIK;KALEMKÖY;48;13,53
2020;3;KINIK;KARADERE;84;6,95
2020;3;KINIK;KARATEKELİ;22;12,49
2020;3;KINIK;KOCAÖMER;4;7,59
2020;3;KINIK;KODUKBURUN;12;3,12
2020;3;KINIK;KÖSELER;104;7,9
2020;3;KINIK;MISTIKLAR;71;5,5
2020;3;KINIK;MUSACALI;17;11,91
2020;3;KINIK;OSMANİYE;796;8,77
2020;3;KINIK;POYRACIK;1523;9,97
2020;3;KINIK;SUCAHLI;66;15,2
2020;3;KINIK;TAŞTEPE;93;17,28
2020;3;KINIK;TÜRKCEDİT;562;8,27
2020;3;KINIK;YAYAKENT;303;9,25
2020;3;KINIK;YAYLAKÖY;81;6,66
2020;3;KINIK;YENİ;528;8,78
2020;3;KINIK;YUKARI;194;8,33
2020;3;KINIK;ÇANKÖY;92;8,34
2020;3;KINIK;ÇİFTLİKKÖY;52;9,14
2020;3;KINIK;ÖRTÜLÜ;175;7,68
2020;3;KINIK;İBRAHİMAĞA;38;7,03
2020;3;KONAK;1.KADRİYE;1331;9,9
2020;3;KONAK;19 MAYIS;376;9,74
2020;3;KONAK;2.KADRİYE;1355;8,66
2020;3;KONAK;26 AĞUSTOS;216;7,65
2020;3;KONAK;AKARCALI;892;8,68
2020;3;KONAK;AKIN SİMAV;630;7,31
2020;3;KONAK;AKINCI;15;11,84
2020;3;KONAK;ALSANCAK;1395;7
2020;3;KONAK;ALTAY;47;8,38
2020;3;KONAK;ALTINORDU;188;8,41
2020;3;KONAK;ALTINTAŞ;2380;7,05
2020;3;KONAK;ALİ REİS;296;9,22
2020;3;KONAK;ANADOLU;219;7,67
2020;3;KONAK;ATAMER;346;9,82
2020;3;KONAK;ATİLLA;4295;7,54
2020;3;KONAK;AZİZİYE;962;9,04
2020;3;KONAK;BALLIKUYU;625;9,35
2020;3;KONAK;BARBAROS;1703;7,51
2020;3;KONAK;BOZKURT;41;7,15
2020;3;KONAK;BOĞAZİÇİ;327;7,84
2020;3;KONAK;CENGİZ TOPEL;272;8,21
2020;3;KONAK;DAYIEMİR;172;8,66
2020;3;KONAK;DOLAPLIKUYU;211;8,98
2020;3;KONAK;DUATEPE;553;9,03
2020;3;KONAK;EGE;4;7,76
2020;3;KONAK;EMİR SULTAN;9;7,75
2020;3;KONAK;ETİLER;143;8,85
2020;3;KONAK;FATİH;162;7,23
2020;3;KONAK;FAİK PAŞA;238;9,92
2020;3;KONAK;FERAHLI;1203;8,61
2020;3;KONAK;GÖZTEPE;2574;7,68
2020;3;KONAK;GÜNEY;361;9,58
2020;3;KONAK;GÜNEŞ;1;2
2020;3;KONAK;GÜNEŞLİ;2379;8,61
2020;3;KONAK;GÜNGÖR;424;7,39
2020;3;KONAK;GÜZELYALI;3841;7,55
2020;3;KONAK;HASAN ÖZDEMİR;612;10,54
2020;3;KONAK;HUZUR;10;6,16
2020;3;KONAK;HİLAL;2;6,2
2020;3;KONAK;KADİFEKALE;612;8,56
2020;3;KONAK;KAHRAMAN MESCİT;17;9,78
2020;3;KONAK;KAHRAMANLAR;528;7,62
2020;3;KONAK;KEMAL REİS;1183;7,43
2020;3;KONAK;KESTELLİ;2;4,46
2020;3;KONAK;KILIÇ REİS;2828;7,14
2020;3;KONAK;KOCAKAPI;647;9,22
2020;3;KONAK;KOCATEPE;602;8,52
2020;3;KONAK;KONAK;6;9,54
2020;3;KONAK;KOSOVA;271;8,79
2020;3;KONAK;KUBİLAY;521;9,31
2020;3;KONAK;KURTULUŞ;10;12,83
2020;3;KONAK;KÜLTÜR;1108;9
2020;3;KONAK;KÜÇÜKADA;376;8,34
2020;3;KONAK;LALE;603;7,97
2020;3;KONAK;LEVENT;642;8,43
2020;3;KONAK;MECİDİYE;87;6,73
2020;3;KONAK;MEHMET AKİF;610;9,26
2020;3;KONAK;MEHMET ALİ AKMAN;1437;7,35
2020;3;KONAK;MEHTAP;131;8,42
2020;3;KONAK;MERSİNLİ;121;9,52
2020;3;KONAK;MURAT;844;9,93
2020;3;KONAK;MURAT REİS;3859;7,53
2020;3;KONAK;MİLLET;627;9,53
2020;3;KONAK;MİMAR SİNAN;419;7,25
2020;3;KONAK;MİRALİ;181;9,97
2020;3;KONAK;MİTHATPAŞA;2557;7,47
2020;3;KONAK;NAMIK KEMAL;77;7,03
2020;3;KONAK;ODUNKAPI;12;6,98
2020;3;KONAK;OĞUZLAR;32;10,61
2020;3;KONAK;PAZARYERİ;243;9,99
2020;3;KONAK;PİRİ REİS;1169;7,5
2020;3;KONAK;SAKARYA;167;9
2020;3;KONAK;SAYGI;415;9,2
2020;3;KONAK;SELÇUK;824;8,47
2020;3;KONAK;SÜMER;9;7,17
2020;3;KONAK;SÜVARİ;45;9,97
2020;3;KONAK;TAN;24;12,76
2020;3;KONAK;TINAZTEPE;591;7,96
2020;3;KONAK;TRAKYA;173;7,72
2020;3;KONAK;TURGUT REİS;280;7,81
2020;3;KONAK;TUZCU;432;9,28
2020;3;KONAK;TÜRKYILMAZ;16;6,55
2020;3;KONAK;ULUBATLI;1016;8,31
2020;3;KONAK;UMURBEY;33;5,89
2020;3;KONAK;UĞUR;6;5,75
2020;3;KONAK;YENİ;90;9,57
2020;3;KONAK;YENİDOĞAN;310;8,48
2020;3;KONAK;YENİGÜN;1;5,17
2020;3;KONAK;YENİŞEHİR;5;8,45
2020;3;KONAK;YEŞİLDERE;345;7,65
2020;3;KONAK;YEŞİLTEPE;114;6,85
2020;3;KONAK;YILDIZ;4;10,28
2020;3;KONAK;ZAFERTEPE;3846;8,34
2020;3;KONAK;ZEYBEK;43;7,36
2020;3;KONAK;ZEYTİNLİK;1009;8,81
2020;3;KONAK;ÇAHABEY;149;6,48
2020;3;KONAK;ÇANKAYA;3134;7,59
2020;3;KONAK;ÇINARLI;31;8,71
2020;3;KONAK;ÇINARTEPE;1171;9,68
2020;3;KONAK;ÇİMENTEPE;736;8,89
2020;3;KONAK;ÜLKÜ;237;10,06
2020;3;KONAK;İSMET KAPTAN;47;5,52
2020;3;KONAK;İSMET PAŞA;528;8,84
2020;3;KONAK;ŞEHİT NEDİM TUĞALTAY;39;9,01
2020;3;KİRAZ;AKPINAR;309;13,59
2020;3;KİRAZ;ARKACILAR;136;15,3
2020;3;KİRAZ;AVUNDURUK;59;16,99
2020;3;KİRAZ;BAŞARAN;7;5,18
2020;3;KİRAZ;CERİTLER;296;14,01
2020;3;KİRAZ;CUMHURİYET;968;7,58
2020;3;KİRAZ;DOĞANCILAR;1;5,17
2020;3;KİRAZ;EMENLER;87;11,91
2020;3;KİRAZ;HALİLLER;302;16,61
2020;3;KİRAZ;HİSAR;1;1,33
2020;3;KİRAZ;KALEKÖY;23;2,48
2020;3;KİRAZ;KARABAĞ;81;10,86
2020;3;KİRAZ;KARABULU;83;6,11
2020;3;KİRAZ;KARABURÇ;581;18,81
2020;3;KİRAZ;KARAMAN;183;19,62
2020;3;KİRAZ;KIRKÖY;189;8,26
2020;3;KİRAZ;KİBAR;71;11,52
